payload,distance,air_time,unique_carrier,region,carrier_group,carrier_group_new,origin,dest,aircraft_group,aircraft_type,aircraft_config,year,month,distance_group,passenger_ratio,transported(lb)
69200,144,66,WN,D,3,3,JAX,MCO,6,612,1,2015,4,1,0.3321678321678322,390
34600,1007,163,WN,D,3,3,JAX,SAT,6,612,1,2015,4,3,0.951048951048951,138
34600,964,139,WN,D,3,3,JQF,AFW,6,612,1,2015,4,2,0.8461538461538461,0
34600,319,56,WN,D,3,3,JQF,ANB,6,612,1,2015,4,1,0.8111888111888111,0
34600,239,41,WN,D,3,3,JQF,RIC,6,612,1,2015,4,1,0.7902097902097902,0
43400,1455,215,WN,D,3,3,LAS,JAN,6,614,1,2015,4,3,0.8628571428571429,0
43400,2070,267,WN,D,3,3,LAS,RSW,6,614,1,2015,4,5,0.9542857142857143,0
34600,955,178,WN,D,3,3,LAX,AMA,6,612,1,2015,4,2,0.9300699300699301,460
34600,951,174,WN,D,3,3,LAX,MAF,6,612,1,2015,4,2,0.8601398601398601,1590
43400,1640,242,WN,D,3,3,LAX,PIA,6,614,1,2015,4,4,0.9828571428571429,938
32200,2158,254,WN,D,3,3,LAX,TPA,6,619,1,2015,4,5,0.5454545454545454,173
32200,185,39,WN,D,3,3,LGA,BWI,6,619,1,2015,4,1,0.965034965034965,0
34600,660,126,WN,D,3,3,LGA,IND,6,612,1,2015,4,2,0.965034965034965,0
43400,319,49,WN,D,3,3,MAF,DAL,6,614,1,2015,4,1,0.8685714285714285,212
32200,246,40,WN,D,3,3,MAF,ELP,6,619,1,2015,4,1,0.7062937062937062,0
34600,121,44,WN,D,3,3,MAF,LBB,6,612,1,2015,4,1,0.2937062937062937,0
30500,721,96,WN,D,3,3,MAF,MSY,6,616,1,2015,4,2,0.22950819672131148,187
69200,152,116,WN,D,3,3,MCI,OMA,6,612,1,2015,4,1,0.7412587412587412,256
43400,1553,240,WN,D,3,3,MCO,ABQ,6,614,1,2015,4,4,0.9942857142857143,351
69200,944,257,WN,D,3,3,MCO,AVP,6,612,1,2015,4,2,0.6048951048951049,0
69200,177,75,WN,D,3,3,MCO,FLL,6,612,1,2015,4,1,0.9125874125874126,0
64400,177,73,WN,D,3,3,MCO,FLL,6,619,1,2015,4,1,0.8357142857142857,0
34600,849,139,WN,D,3,3,MCO,HOU,6,612,1,2015,4,2,0.7622377622377622,0
43400,1271,195,WN,D,3,3,MCO,MAF,6,614,1,2015,4,3,0.88,212
34600,851,117,WN,D,3,3,MCO,MDT,6,612,1,2015,4,2,0.7692307692307693,0
32200,662,129,WN,D,3,3,MCO,PHF,6,619,1,2015,4,2,0.9790209790209791,0
34600,878,119,WN,D,3,3,MCO,RDG,6,612,1,2015,4,2,0.7692307692307693,0
34600,851,119,WN,D,3,3,MDT,MCO,6,612,1,2015,4,2,0.7692307692307693,0
34600,137,29,WN,D,3,3,MDW,GRR,6,612,1,2015,4,1,0.986013986013986,0
34600,577,79,WN,D,3,3,MDW,IAD,6,612,1,2015,4,2,1.0,0
43400,200,33,WN,D,3,3,MEM,BNA,6,614,1,2015,4,1,0.8628571428571429,0
43400,145,43,WN,D,3,3,MLI,MDW,6,614,1,2015,4,1,1.0,426
34600,695,171,WN,D,3,3,MSP,BNA,6,612,1,2015,4,2,0.972027972027972,0
34600,1057,159,WN,D,3,3,MSP,HOU,6,612,1,2015,4,3,0.9370629370629371,0
34600,1022,169,WN,D,3,3,MSY,COS,6,612,1,2015,4,3,0.986013986013986,100
43400,604,94,WN,D,3,3,MSY,STL,6,614,1,2015,4,2,0.9771428571428571,0
32200,457,118,WN,D,3,3,OKC,COS,6,619,1,2015,4,1,0.3006993006993007,5
34600,634,84,WN,D,3,3,OMA,FNT,6,612,1,2015,4,2,0.9790209790209791,0
34600,152,96,WN,D,3,3,OMA,MCI,6,612,1,2015,4,1,0.6083916083916084,210
32200,152,31,WN,D,3,3,OMA,MCI,6,619,1,2015,4,1,0.5620437956204379,0
36185,592,78,AS,D,3,3,SIT,ANC,6,617,1,2015,5,2,0.375,45
40380,592,84,AS,D,3,3,SIT,ANC,6,614,1,2015,5,2,0.9202453987730062,0
34485,592,82,AS,D,3,3,SIT,ANC,6,617,1,2015,5,2,0.9444444444444444,0
87660,95,41,AS,D,3,3,SIT,JNU,6,634,1,2015,5,1,0.9530386740331491,1766
910800,95,494,AS,D,3,3,SIT,JNU,6,617,2,2015,5,1,0.0,430878
47200,183,32,AS,D,3,3,SIT,KTN,6,634,1,2015,5,1,0.7845303867403315,3309
34860,630,87,AS,D,3,3,SLC,PDX,6,612,1,2015,5,2,0.8225806451612904,0
39780,630,82,AS,D,3,3,SLC,PDX,6,614,1,2015,5,2,0.8404907975460123,297
40080,2435,322,AS,D,3,3,SMF,KOA,6,614,1,2015,5,5,0.9447852760736196,100
35000,36,34,AS,D,3,3,SNA,LAX,6,617,1,2015,5,1,0.4861111111111111,0
141000,859,506,AS,D,3,3,SNA,PDX,6,617,1,2015,5,2,0.7638888888888888,0
35400,978,139,AS,D,3,3,SNA,SEA,6,617,1,2015,5,2,0.8055555555555556,0
39280,377,76,AS,D,3,3,TPA,MGM,6,614,1,2015,5,1,0.950920245398773,0
34860,82,21,AS,D,3,3,WRG,KTN,6,612,1,2015,5,1,0.25,5736
686658,82,390,AS,D,3,3,WRG,KTN,6,617,3,2015,5,1,0.6368055555555555,215323
34860,31,10,AS,D,3,3,WRG,PSG,6,612,1,2015,5,1,0.5161290322580645,2792
34860,213,40,AS,D,3,3,YAK,CDV,6,612,1,2015,5,1,0.13709677419354838,161
854401,213,900,AS,D,3,3,YAK,CDV,6,617,3,2015,5,1,0.4461111111111111,147494
207000,199,217,AS,D,3,3,YAK,JNU,6,617,3,2015,5,1,0.5648148148148148,56967
11118,140,39,AX,D,1,5,AUS,IAH,6,675,1,2015,5,1,0.98,0
11118,527,109,AX,D,1,5,BNA,RIC,6,675,1,2015,5,2,0.92,0
11118,253,64,AX,D,1,5,BTR,IAH,6,675,1,2015,5,1,0.86,0
11118,494,100,AX,D,1,5,CAE,MDT,6,675,1,2015,5,1,0.96,0
11118,547,94,AX,D,1,5,CKB,STL,6,675,1,2015,5,2,0.82,0
11118,359,63,AX,D,1,5,DEN,AMA,6,675,1,2015,5,1,0.74,0
11118,182,33,AX,D,1,5,IAD,PIT,6,675,1,2015,5,1,0.98,0
11118,177,43,AX,D,1,5,IAD,ROA,6,675,1,2015,5,1,0.52,0
11118,1190,152,AX,D,1,5,IAH,IAD,6,675,1,2015,5,3,0.2,0
11118,954,177,AX,D,1,5,JAX,AUS,6,675,1,2015,5,2,0.98,0
11118,729,97,AX,D,1,5,LBB,STL,6,675,1,2015,5,2,0.82,0
11118,182,41,AX,D,1,5,PIT,IAD,6,675,1,2015,5,1,0.94,0
11118,177,37,AX,D,1,5,ROA,IAD,6,675,1,2015,5,1,0.66,0
11118,151,32,AX,D,1,5,SDF,BNA,6,675,1,2015,5,1,0.96,0
11118,611,122,AX,D,1,5,SDF,BTR,6,675,1,2015,5,2,0.86,0
11118,721,156,AX,D,1,5,STL,AUS,6,675,1,2015,5,2,0.86,0
11118,547,74,AX,D,1,5,STL,CKB,6,675,1,2015,5,2,0.82,0
11118,729,118,AX,D,1,5,STL,LBB,6,675,1,2015,5,2,0.82,0
11118,79,48,AX,D,1,5,SYR,ROC,6,675,1,2015,5,1,0.68,0
926900,692,3037,DL,D,3,3,ABE,ATL,6,608,1,2015,5,2,0.8867703138750367,75
164350,1269,811,DL,D,3,3,ABQ,ATL,6,655,1,2015,5,3,0.8348993288590604,0
34446,569,85,DL,D,3,3,ABQ,DFW,6,698,1,2015,5,2,0.7857142857142857,0
32870,981,127,DL,D,3,3,ABQ,MSP,6,655,1,2015,5,2,0.9463087248322147,0
1046500,143,1108,DL,D,3,3,AGS,ATL,6,608,1,2015,5,1,0.8025461158742531,1
41370,143,34,DL,D,3,3,AGS,ATL,6,614,1,2015,5,1,0.925,1615
104904,143,67,DL,D,3,3,AGS,ATL,6,622,1,2015,5,1,0.8873626373626373,450
197820,143,196,DL,D,3,3,AGS,ATL,6,655,1,2015,5,1,0.8518518518518519,213
2597330,853,9821,DL,D,3,3,ALB,ATL,6,655,1,2015,5,2,0.8205607476635514,4126
448500,489,1143,DL,D,3,3,ALB,DTW,6,608,1,2015,5,1,0.9333333333333333,11
38170,136,67,DL,D,3,3,ALB,LGA,6,656,1,2015,5,1,0.96875,420
102190,3386,370,DL,D,3,3,ANC,JFK,6,627,1,2015,5,7,0.9243986254295533,29883
834530,1448,2998,DL,D,3,3,ANC,SEA,6,888,1,2015,5,3,0.7875816993464052,14731
926900,692,2983,DL,D,3,3,ATL,ABE,6,608,1,2015,5,2,0.8806101496039894,1510
164350,1269,876,DL,D,3,3,ATL,ABQ,6,655,1,2015,5,3,0.974496644295302,490
1016600,143,995,DL,D,3,3,ATL,AGS,6,608,1,2015,5,1,0.8274016590848274,456
99210,143,89,DL,D,3,3,ATL,AGS,6,655,1,2015,5,1,0.8456375838926175,30
2597330,853,8829,DL,D,3,3,ATL,ALB,6,655,1,2015,5,2,0.8942046227056424,15715
747500,765,2529,DL,D,3,3,ATL,ATW,6,608,1,2015,5,2,0.7850909090909091,131
29900,813,150,DL,D,3,3,ATL,AUS,6,608,1,2015,5,2,0.8272727272727273,0
1472700,813,3427,DL,D,3,3,ATL,AUS,6,888,1,2015,5,2,0.9764814814814815,13987
986700,813,3532,DL,D,3,3,ATL,AUS,6,655,1,2015,5,2,0.9604026845637584,7329
59800,164,60,DL,D,3,3,ATL,AVL,6,608,1,2015,5,1,0.9272727272727272,0
1117580,164,1140,DL,D,3,3,ATL,AVL,6,655,1,2015,5,1,0.854294175715696,278
867100,714,2842,DL,D,3,3,ATL,AVP,6,608,1,2015,5,2,0.8258550360840916,380
4603000,859,15907,DL,D,3,3,ATL,BDL,6,655,1,2015,5,2,0.9231986193010211,66452
2362100,134,2277,DL,D,3,3,ATL,BHM,6,608,1,2015,5,1,0.8645569620253165,16693
49090,134,29,DL,D,3,3,ATL,BHM,6,888,1,2015,5,1,0.3277777777777778,1329
4569530,134,3870,DL,D,3,3,ATL,BHM,6,655,1,2015,5,1,0.8430302737675631,30272
50860,564,79,DL,D,3,3,ATL,BKL,6,622,1,2015,5,2,0.0,0
1435200,214,1863,DL,D,3,3,ATL,BNA,6,608,1,2015,5,1,0.944497063837848,11726
5324940,214,6279,DL,D,3,3,ATL,BNA,6,655,1,2015,5,1,0.9274911953594365,22406
61740,946,132,DL,D,3,3,ATL,BOS,6,623,1,2015,5,2,0.9102564102564102,188
1423610,946,3531,DL,D,3,3,ATL,BOS,6,888,1,2015,5,2,0.9210727969348659,14610
1084710,946,4113,DL,D,3,3,ATL,BOS,6,655,1,2015,5,2,0.8781777506609721,8322
38879,448,128,DL,D,3,3,ATL,BTR,6,694,1,2015,5,1,0.76,0
29900,712,96,DL,D,3,3,ATL,BUF,6,608,1,2015,5,2,0.7818181818181819,0
4010740,712,11640,DL,D,3,3,ATL,BUF,6,655,1,2015,5,2,0.8871038732394366,10036
50560,1941,261,DL,D,3,3,ATL,BUR,6,622,1,2015,5,4,0.375,0
328900,577,938,DL,D,3,3,ATL,BWI,6,608,1,2015,5,2,0.8776859504132232,4269
41470,577,125,DL,D,3,3,ATL,BWI,6,614,1,2015,5,2,0.99375,4
883620,577,1520,DL,D,3,3,ATL,BWI,6,888,1,2015,5,2,0.6944444444444444,7396
4700410,577,11793,DL,D,3,3,ATL,BWI,6,655,1,2015,5,2,0.9079645187027737,18447
157480,577,298,DL,D,3,3,ATL,BWI,6,622,1,2015,5,2,0.0,0
29900,192,32,DL,D,3,3,ATL,CAE,6,608,1,2015,5,1,0.8727272727272727,0
3386210,192,3394,DL,D,3,3,ATL,CAE,6,655,1,2015,5,1,0.8523201251303442,14770
2421900,528,5924,DL,D,3,3,ATL,CAK,6,608,1,2015,5,2,0.858361391694725,715
1052440,528,2337,DL,D,3,3,ATL,CAK,6,655,1,2015,5,2,0.7541946308724832,130
1554800,106,1252,DL,D,3,3,ATL,CHA,6,608,1,2015,5,1,0.8854494578523959,1742
65740,106,48,DL,D,3,3,ATL,CHA,6,655,1,2015,5,1,0.6812080536912751,0
926900,457,2006,DL,D,3,3,ATL,CHO,6,608,1,2015,5,1,0.837782340862423,202
1076400,259,1588,DL,D,3,3,ATL,CHS,6,608,1,2015,5,1,0.951010101010101,1379
52260,259,42,DL,D,3,3,ATL,CHS,6,622,1,2015,5,1,0.7880434782608695,237
3056910,259,3906,DL,D,3,3,ATL,CHS,6,655,1,2015,5,1,0.8652569284064665,18576
2571400,554,6663,DL,D,3,3,ATL,CLE,6,608,1,2015,5,2,0.9084566596194503,29773
1348270,554,3174,DL,D,3,3,ATL,CLE,6,655,1,2015,5,2,0.8244924688932548,10093
0,554,0,DL,D,3,3,ATL,CLE,6,655,1,2015,5,2,0.0,0
61002,554,227,DL,D,3,3,ATL,CLE,6,698,1,2015,5,2,0.7839506172839507,0
358800,226,488,DL,D,3,3,ATL,CLT,6,608,1,2015,5,1,0.8371212121212122,1901
3714310,226,4737,DL,D,3,3,ATL,CLT,6,655,1,2015,5,1,0.9131080358733741,31635
147270,447,193,DL,D,3,3,ATL,CMH,6,888,1,2015,5,1,0.8537037037037037,12
3517690,447,7097,DL,D,3,3,ATL,CMH,6,655,1,2015,5,1,0.896506303706956,15540
49090,1184,156,DL,D,3,3,ATL,COS,6,888,1,2015,5,3,0.6555555555555556,14
29900,373,113,DL,D,3,3,ATL,CVG,6,608,1,2015,5,1,0.990909090909091,1
5852660,373,10311,DL,D,3,3,ATL,CVG,6,655,1,2015,5,1,0.8409896658369164,63447
1018970,366,1715,DL,D,3,3,ATL,DAB,6,655,1,2015,5,1,0.9458757306776359,1064
3946800,721,13920,DL,D,3,3,ATL,DAL,6,608,1,2015,5,2,0.9410468319559229,288
1906460,432,3711,DL,D,3,3,ATL,DAY,6,655,1,2015,5,1,0.9392501735709327,7266
1276340,547,2016,DL,D,3,3,ATL,DCA,6,888,1,2015,5,2,0.8985042735042735,810
6311640,547,15755,DL,D,3,3,ATL,DCA,6,655,1,2015,5,2,0.9150059436403049,13568
1521790,1199,4959,DL,D,3,3,ATL,DEN,6,888,1,2015,5,3,0.8922939068100358,27580
627900,731,2368,DL,D,3,3,ATL,DFW,6,608,1,2015,5,2,0.9484848484848485,8437
153980,731,329,DL,D,3,3,ATL,DFW,6,622,1,2015,5,2,0.8614564831261101,2764
9960210,731,33712,DL,D,3,3,ATL,DFW,6,655,1,2015,5,2,0.9418684507853519,137416
49600,731,107,DL,D,3,3,ATL,DFW,6,622,1,2015,5,2,0.0,0
1016600,743,3491,DL,D,3,3,ATL,DSM,6,608,1,2015,5,2,0.8967914438502674,10291
986100,743,3091,DL,D,3,3,ATL,DSM,6,655,1,2015,5,2,0.8805101812486015,8648
89700,594,306,DL,D,3,3,ATL,DTW,6,608,1,2015,5,2,0.7242424242424242,223
3333960,594,4725,DL,D,3,3,ATL,DTW,6,623,1,2015,5,2,0.9150047483380817,14223
196360,594,353,DL,D,3,3,ATL,DTW,6,888,1,2015,5,2,0.9208333333333333,2225
1940530,594,5217,DL,D,3,3,ATL,DTW,6,655,1,2015,5,2,0.9158038457162362,9233
85065,594,86,DL,D,3,3,ATL,DTW,6,696,1,2015,5,2,0.8974358974358975,74
1106300,240,1479,DL,D,3,3,ATL,ECP,6,608,1,2015,5,1,0.6614250614250614,579
2761080,240,3310,DL,D,3,3,ATL,ECP,6,655,1,2015,5,1,0.7182355761547067,1023
897000,350,1629,DL,D,3,3,ATL,EVV,6,608,1,2015,5,1,0.7839393939393939,1206
65740,350,102,DL,D,3,3,ATL,EVV,6,655,1,2015,5,1,0.540268456375839,50
6877000,746,23950,DL,D,3,3,ATL,EWR,6,608,1,2015,5,2,0.9289187586479541,54087
361570,746,1132,DL,D,3,3,ATL,EWR,6,655,1,2015,5,2,0.9408175716900549,2856
897000,331,1519,DL,D,3,3,ATL,FAY,6,608,1,2015,5,1,0.8573596358118362,1103
32870,331,49,DL,D,3,3,ATL,FAY,6,655,1,2015,5,1,0.9798657718120806,360
4467190,581,7599,DL,D,3,3,ATL,FLL,6,888,1,2015,5,2,0.8955980218572562,6426
131480,581,344,DL,D,3,3,ATL,FLL,6,655,1,2015,5,2,0.9295302013422819,218
2663670,645,7123,DL,D,3,3,ATL,FNT,6,655,1,2015,5,2,0.8971745795012014,1715
1674400,300,2577,DL,D,3,3,ATL,GNV,6,608,1,2015,5,1,0.7707792207792208,694
32870,300,123,DL,D,3,3,ATL,GNV,6,655,1,2015,5,1,0.9194630872483222,810
2960100,352,5492,DL,D,3,3,ATL,GPT,6,608,1,2015,5,1,0.8109274563820018,2610
1084710,352,1801,DL,D,3,3,ATL,GPT,6,655,1,2015,5,1,0.7323026851098454,474
2242500,640,6473,DL,D,3,3,ATL,GRR,6,608,1,2015,5,2,0.889090909090909,7983
1764100,306,2891,DL,D,3,3,ATL,GSO,6,608,1,2015,5,1,0.7989214175654854,20836
98610,306,145,DL,D,3,3,ATL,GSO,6,655,1,2015,5,1,0.6845637583892618,697
149500,153,157,DL,D,3,3,ATL,GSP,6,608,1,2015,5,1,0.9618181818181818,332
3780050,153,3392,DL,D,3,3,ATL,GSP,6,655,1,2015,5,1,0.8971515293018912,5641
3558100,696,12142,DL,D,3,3,ATL,HOU,6,608,1,2015,5,2,0.9039578239608802,1511
131480,696,431,DL,D,3,3,ATL,HOU,6,655,1,2015,5,2,0.6795302013422819,157
119600,151,124,DL,D,3,3,ATL,HSV,6,608,1,2015,5,1,0.8363636363636363,0
3616900,151,3395,DL,D,3,3,ATL,HSV,6,655,1,2015,5,1,0.7861980596741717,5679
1913600,534,4934,DL,D,3,3,ATL,IAD,6,608,1,2015,5,2,0.920585310413411,13187
0,534,0,DL,D,3,3,ATL,IAD,6,655,1,2015,5,2,0.0,0
41081,534,86,DL,D,3,3,ATL,IAD,6,694,1,2015,5,2,0.3466666666666667,0
81336,534,308,DL,D,3,3,ATL,IAD,6,698,1,2015,5,2,0.8703703703703703,0
2960100,689,10291,DL,D,3,3,ATL,IAH,6,608,1,2015,5,2,0.9256198347107438,40117
2925430,689,9138,DL,D,3,3,ATL,IAH,6,655,1,2015,5,2,0.8792518289463761,64248
777400,782,2790,DL,D,3,3,ATL,ICT,6,608,1,2015,5,2,0.8101398601398602,2796
1018970,782,3371,DL,D,3,3,ATL,ICT,6,655,1,2015,5,2,0.8828497184928541,1461
34446,782,141,DL,D,3,3,ATL,ICT,6,698,1,2015,5,2,0.9047619047619048,0
568100,377,1034,DL,D,3,3,ATL,ILM,6,608,1,2015,5,1,0.9133971291866029,961
32870,377,54,DL,D,3,3,ATL,ILM,6,655,1,2015,5,1,0.6778523489932886,0
29900,432,63,DL,D,3,3,ATL,IND,6,608,1,2015,5,1,0.9090909090909091,1775
61740,432,67,DL,D,3,3,ATL,IND,6,623,1,2015,5,1,0.6410256410256411,5516
1374520,432,1753,DL,D,3,3,ATL,IND,6,888,1,2015,5,1,0.8690476190476191,10369
2005670,432,3914,DL,D,3,3,ATL,IND,6,655,1,2015,5,1,0.8928374958741335,15393
926900,341,1706,DL,D,3,3,ATL,JAN,6,608,1,2015,5,1,0.8240469208211144,8986
2860290,341,4684,DL,D,3,3,ATL,JAN,6,655,1,2015,5,1,0.84593426940287,11185
185220,270,136,DL,D,3,3,ATL,JAX,6,623,1,2015,5,1,0.8603988603988604,632
3730840,270,3253,DL,D,3,3,ATL,JAX,6,888,1,2015,5,1,0.858406432748538,13974
1907660,270,2497,DL,D,3,3,ATL,JAX,6,655,1,2015,5,1,0.9246702152279564,13313
29900,760,108,DL,D,3,3,ATL,JFK,6,608,1,2015,5,2,0.9636363636363636,1396
196360,760,431,DL,D,3,3,ATL,JFK,6,888,1,2015,5,2,0.9,8360
3978470,760,13091,DL,D,3,3,ATL,JFK,6,655,1,2015,5,2,0.9196849520217427,69494
38879,760,132,DL,D,3,3,ATL,JFK,6,694,1,2015,5,2,0.78,0
1975680,1747,7391,DL,D,3,3,ATL,LAS,6,623,1,2015,5,4,0.9569978632478633,11170
98180,1747,463,DL,D,3,3,ATL,LAS,6,888,1,2015,5,4,0.9472222222222222,56
61740,1947,259,DL,D,3,3,ATL,LAX,6,623,1,2015,5,4,0.9145299145299145,1529
7118050,1947,36766,DL,D,3,3,ATL,LAX,6,888,1,2015,5,4,0.9502662937277291,174198
1584700,304,2515,DL,D,3,3,ATL,LEX,6,608,1,2015,5,1,0.7890222984562607,8089
591660,304,846,DL,D,3,3,ATL,LEX,6,655,1,2015,5,1,0.4862043251304996,640
956800,503,2340,DL,D,3,3,ATL,LFT,6,608,1,2015,5,2,0.7944855031267766,551
147270,762,311,DL,D,3,3,ATL,LGA,6,888,1,2015,5,2,0.8796296296296297,86
52060,762,108,DL,D,3,3,ATL,LGA,6,622,1,2015,5,2,0.0,0
1166100,453,2616,DL,D,3,3,ATL,LIT,6,608,1,2015,5,1,0.898554104477612,5801
3846990,453,7947,DL,D,3,3,ATL,LIT,6,655,1,2015,5,1,0.9155624390523719,12633
2333770,692,7118,DL,D,3,3,ATL,MCI,6,655,1,2015,5,2,0.8625449045188126,37783
4939200,404,4835,DL,D,3,3,ATL,MCO,6,623,1,2015,5,1,0.7925747863247863,21530
932710,404,1126,DL,D,3,3,ATL,MCO,6,888,1,2015,5,1,0.914327485380117,304
98610,404,184,DL,D,3,3,ATL,MCO,6,655,1,2015,5,1,0.9194630872483222,320
2332200,620,6704,DL,D,3,3,ATL,MDT,6,608,1,2015,5,2,0.850932400932401,8793
4275700,591,12460,DL,D,3,3,ATL,MDW,6,608,1,2015,5,2,0.9110560111895225,94
747500,332,1396,DL,D,3,3,ATL,MEM,6,608,1,2015,5,1,0.8988723172062568,13911
103920,332,117,DL,D,3,3,ATL,MEM,6,622,1,2015,5,1,0.9041095890410958,927
6113820,332,10275,DL,D,3,3,ATL,MEM,6,655,1,2015,5,1,0.9018836605080831,55448
887490,952,3360,DL,D,3,3,ATL,MHT,6,655,1,2015,5,2,0.8774546358438976,471
80450,594,92,DL,D,3,3,ATL,MIA,6,626,1,2015,5,2,0.8237547892720306,1753
3255330,594,8576,DL,D,3,3,ATL,MIA,6,655,1,2015,5,2,0.9013626194834249,81521
34446,594,86,DL,D,3,3,ATL,MIA,6,698,1,2015,5,2,0.6825396825396826,908
51760,594,82,DL,D,3,3,ATL,MIA,6,622,1,2015,5,2,0.0,0
52360,681,98,DL,D,3,3,ATL,MKC,6,622,1,2015,5,2,0.0,0
29900,669,102,DL,D,3,3,ATL,MKE,6,608,1,2015,5,2,0.9818181818181818,85
1325430,669,2465,DL,D,3,3,ATL,MKE,6,888,1,2015,5,2,0.9248816628935995,5490
1874190,669,5254,DL,D,3,3,ATL,MKE,6,655,1,2015,5,2,0.8702460850111857,4018
68892,669,188,DL,D,3,3,ATL,MKE,6,698,1,2015,5,2,0.9841269841269841,23
3615700,442,7044,DL,D,3,3,ATL,MLB,6,655,1,2015,5,1,0.8476510067114094,5920
1345500,302,2249,DL,D,3,3,ATL,MOB,6,608,1,2015,5,1,0.7236363636363636,8127
65740,302,97,DL,D,3,3,ATL,MOB,6,655,1,2015,5,1,0.6644295302013423,813
1674400,707,5335,DL,D,3,3,ATL,MSN,6,608,1,2015,5,2,0.9318071115440818,1382
59800,907,245,DL,D,3,3,ATL,MSP,6,608,1,2015,5,2,0.8409090909090909,30
61740,907,128,DL,D,3,3,ATL,MSP,6,623,1,2015,5,2,0.8888888888888888,282
237310,907,367,DL,D,3,3,ATL,MSP,6,626,1,2015,5,2,0.5480631276901005,1666
102190,907,125,DL,D,3,3,ATL,MSP,6,627,1,2015,5,2,0.5567010309278351,0
490900,907,1259,DL,D,3,3,ATL,MSP,6,888,1,2015,5,2,0.8122222222222222,11644
1314800,907,5063,DL,D,3,3,ATL,MSP,6,655,1,2015,5,2,0.9335570469798657,13638
98335,907,123,DL,D,3,3,ATL,MSP,6,687,1,2015,5,2,0.17064846416382254,0
89700,425,421,DL,D,3,3,ATL,MSY,6,608,1,2015,5,1,0.9666666666666667,31
80350,425,69,DL,D,3,3,ATL,MSY,6,626,1,2015,5,1,0.9846743295019157,0
1129070,425,1475,DL,D,3,3,ATL,MSY,6,888,1,2015,5,1,0.5606280193236715,8207
4470920,425,9082,DL,D,3,3,ATL,MSY,6,655,1,2015,5,1,0.8527365148299857,12813
2362100,317,3767,DL,D,3,3,ATL,MYR,6,608,1,2015,5,1,0.8451093210586882,5681
66340,317,98,DL,D,3,3,ATL,MYR,6,655,1,2015,5,1,0.7248322147651006,2
747500,761,2676,DL,D,3,3,ATL,OKC,6,608,1,2015,5,2,0.9414545454545454,1493
2695940,761,8945,DL,D,3,3,ATL,OKC,6,655,1,2015,5,2,0.9158549562085618,7440
149500,821,562,DL,D,3,3,ATL,OMA,6,608,1,2015,5,2,0.8290909090909091,828
1840720,821,6387,DL,D,3,3,ATL,OMA,6,655,1,2015,5,2,0.862535953978907,14680
4245800,606,13270,DL,D,3,3,ATL,ORD,6,608,1,2015,5,2,0.9403931109546065,54688
834530,606,1473,DL,D,3,3,ATL,ORD,6,888,1,2015,5,2,0.7731284733573063,12244
2892560,606,8281,DL,D,3,3,ATL,ORD,6,655,1,2015,5,2,0.9243441122635754,39417
3451950,516,7531,DL,D,3,3,ATL,ORF,6,655,1,2015,5,2,0.9200383509108341,19399
2005070,545,4958,DL,D,3,3,ATL,PBI,6,655,1,2015,5,2,0.9427879854769502,1530
1718150,2172,9581,DL,D,3,3,ATL,PDX,6,888,1,2015,5,5,0.9511033497380537,58230
926900,508,2233,DL,D,3,3,ATL,PHF,6,608,1,2015,5,2,0.8703051643192489,295
4075880,666,12087,DL,D,3,3,ATL,PHL,6,655,1,2015,5,2,0.942032907555748,46815
1543500,1587,5311,DL,D,3,3,ATL,PHX,6,623,1,2015,5,4,0.9582905982905983,29022
241450,1587,632,DL,D,3,3,ATL,PHX,6,626,1,2015,5,4,0.9169859514687101,3057
1865420,1587,8036,DL,D,3,3,ATL,PHX,6,888,1,2015,5,4,0.9292397660818713,69960
51360,408,61,DL,D,3,3,ATL,PIE,6,622,1,2015,5,1,0.0,0
3681440,526,8290,DL,D,3,3,ATL,PIT,6,655,1,2015,5,2,0.9169813582688965,28425
2235160,271,3159,DL,D,3,3,ATL,PNS,6,655,1,2015,5,1,0.8365574417686538,6813
2826820,903,10197,DL,D,3,3,ATL,PVD,6,655,1,2015,5,2,0.9271833294310466,12907
1873590,1027,7416,DL,D,3,3,ATL,PWM,6,655,1,2015,5,3,0.9425206124852767,1019
2405410,356,2704,DL,D,3,3,ATL,RDU,6,888,1,2015,5,1,0.885827664399093,12470
723140,356,1201,DL,D,3,3,ATL,RDU,6,655,1,2015,5,1,0.8913971934106162,1958
2070810,481,4211,DL,D,3,3,ATL,RIC,6,655,1,2015,5,1,0.9310748908064345,4684
119600,749,397,DL,D,3,3,ATL,ROC,6,608,1,2015,5,2,0.9590909090909091,35
65740,749,200,DL,D,3,3,ATL,ROC,6,655,1,2015,5,2,0.8624161073825504,0
1619970,515,2387,DL,D,3,3,ATL,RSW,6,888,1,2015,5,2,0.8398720323286749,522
1380540,515,3087,DL,D,3,3,ATL,RSW,6,655,1,2015,5,2,0.8068072866730585,1006
2061780,1892,10427,DL,D,3,3,ATL,SAN,6,888,1,2015,5,4,0.9402116402116402,36608
29900,874,177,DL,D,3,3,ATL,SAT,6,608,1,2015,5,2,1.0,45
61740,874,115,DL,D,3,3,ATL,SAT,6,623,1,2015,5,2,0.9658119658119658,1972
2749040,874,6904,DL,D,3,3,ATL,SAT,6,888,1,2015,5,2,0.9078373015873016,60005
34446,874,155,DL,D,3,3,ATL,SAT,6,698,1,2015,5,2,0.9126984126984127,0
